date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:39:02	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:02%20GMT	https://nrjac16.wixsite.com/mysite/f658a9c4.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/f658a9c4.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:03	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:03%20GMT	https://nrjac16.wixsite.com/mysite/7c9ceb1e.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/7c9ceb1e.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:04	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:04%20GMT	https://nrjac16.wixsite.com/mysite/aa72298b.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/aa72298b.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:05	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:05%20GMT	https://nrjac16.wixsite.com/mysite/6ea2cb1c.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/6ea2cb1c.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:06	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:06%20GMT	https://nrjac16.wixsite.com/mysite/a9c2732c.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/a9c2732c.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:07	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:07%20GMT	https://nrjac16.wixsite.com/mysite/93e61b80.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/93e61b80.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:08	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:08%20GMT	https://nrjac16.wixsite.com/mysite/4bbd8d4f.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/4bbd8d4f.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:09	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:09%20GMT	https://nrjac16.wixsite.com/mysite/f4297adc.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/f4297adc.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:10	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:10%20GMT	https://nrjac16.wixsite.com/mysite/f3af5621.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/f3af5621.min.68.delayed	(from https://nrjac16.wixsite.com/mysite)
14:39:11	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:11%20GMT	https://nrjac16.wixsite.com/mysite/23167c06.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/23167c06.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:12	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:12%20GMT	https://nrjac16.wixsite.com/mysite/4c919285.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/4c919285.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:13	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:13%20GMT	https://nrjac16.wixsite.com/mysite/99e902d9.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/99e902d9.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:14	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:14%20GMT	https://nrjac16.wixsite.com/mysite/7761d6fc.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/7761d6fc.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:15	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:15%20GMT	https://nrjac16.wixsite.com/mysite/164e68d9.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/164e68d9.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:16	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:16%20GMT	https://nrjac16.wixsite.com/mysite/40e5d5cf.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/40e5d5cf.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:17	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:17%20GMT	https://nrjac16.wixsite.com/mysite/6f55ec0e.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/6f55ec0e.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:18	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:18%20GMT	https://nrjac16.wixsite.com/mysite/6b4c7217.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/6b4c7217.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:19	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:19%20GMT	https://nrjac16.wixsite.com/mysite/5b26625f.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/5b26625f.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:20	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:20%20GMT	https://nrjac16.wixsite.com/mysite/2e327647.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/2e327647.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:21	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:21%20GMT	https://nrjac16.wixsite.com/mysite/4a6a7fc9.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/4a6a7fc9.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:22	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:22%20GMT	https://nrjac16.wixsite.com/mysite/f52e40aa.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/f52e40aa.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:23	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:23%20GMT	https://nrjac16.wixsite.com/mysite/29ef3ea9.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/29ef3ea9.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:24	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:24%20GMT	https://nrjac16.wixsite.com/mysite/8a33f286.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/8a33f286.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:25	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:25%20GMT	https://nrjac16.wixsite.com/mysite/a1e4335b.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/a1e4335b.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:26	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:26%20GMT	https://nrjac16.wixsite.com/mysite/6df35c38.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/6df35c38.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:27	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:27%20GMT	https://nrjac16.wixsite.com/mysite/b8760986.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/b8760986.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:28	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:28%20GMT	https://nrjac16.wixsite.com/mysite/37bd0eeb.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/37bd0eeb.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:29	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:29%20GMT	https://nrjac16.wixsite.com/mysite/8d04f72e.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/8d04f72e.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:30	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:30%20GMT	https://nrjac16.wixsite.com/mysite/40b64025.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/40b64025.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:31	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:31%20GMT	https://nrjac16.wixsite.com/mysite/23e436be.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/23e436be.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:32	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:32%20GMT	https://nrjac16.wixsite.com/mysite/41f1fa78.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/41f1fa78.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:33	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:33%20GMT	https://nrjac16.wixsite.com/mysite/3e581339.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/3e581339.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:34	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:34%20GMT	https://nrjac16.wixsite.com/mysite/a2f0f523.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/a2f0f523.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:35	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:35%20GMT	https://nrjac16.wixsite.com/mysite/f710d55f.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/f710d55f.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:36	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:36%20GMT	https://nrjac16.wixsite.com/mysite/7c1692b1.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/7c1692b1.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:37	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:37%20GMT	https://nrjac16.wixsite.com/mysite/8005d5c1.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/8005d5c1.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:38	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:38%20GMT	https://nrjac16.wixsite.com/mysite/0e20a470.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/0e20a470.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:39	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:39%20GMT	https://nrjac16.wixsite.com/mysite/c9b5bd15.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/c9b5bd15.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:40	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:40%20GMT	https://nrjac16.wixsite.com/mysite/8c688a9d.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/8c688a9d.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:41	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:41%20GMT	https://nrjac16.wixsite.com/mysite/6b1e299b.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/6b1e299b.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:42	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:42%20GMT	https://nrjac16.wixsite.com/mysite/11d68990.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/11d68990.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:43	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:43%20GMT	https://nrjac16.wixsite.com/mysite/3f166307.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/3f166307.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:44	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:44%20GMT	https://nrjac16.wixsite.com/mysite/1355ec40.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/1355ec40.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:45	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:45%20GMT	https://nrjac16.wixsite.com/mysite/48220e7a.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/48220e7a.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:46	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:46%20GMT	https://nrjac16.wixsite.com/mysite/eca71e40.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/eca71e40.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:47	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:47%20GMT	https://nrjac16.wixsite.com/mysite/024f5250.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/024f5250.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:48	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:48%20GMT	https://nrjac16.wixsite.com/mysite/54e8ad37.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/54e8ad37.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:49	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:49%20GMT	https://nrjac16.wixsite.com/mysite/c79634ce.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/c79634ce.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:50	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:50%20GMT	https://nrjac16.wixsite.com/mysite/036d1c2c.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/036d1c2c.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:51	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:51%20GMT	https://nrjac16.wixsite.com/mysite/04c30725.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/04c30725.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:52	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:52%20GMT	https://nrjac16.wixsite.com/mysite/685dda1c.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/685dda1c.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:53	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:53%20GMT	https://nrjac16.wixsite.com/mysite/70558d9b.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/70558d9b.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:54	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:54%20GMT	https://nrjac16.wixsite.com/mysite/b43bc41a.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/b43bc41a.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:55	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:55%20GMT	https://nrjac16.wixsite.com/mysite/aff3efe3.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/aff3efe3.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:56	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:56%20GMT	https://nrjac16.wixsite.com/mysite/65ee0f77.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/65ee0f77.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:57	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:57%20GMT	https://nrjac16.wixsite.com/mysite/a10e4b9a.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/a10e4b9a.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:58	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:58%20GMT	https://nrjac16.wixsite.com/mysite/6818c64c.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/6818c64c.min.css	(from https://nrjac16.wixsite.com/mysite)
14:39:59	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:39:59%20GMT	https://nrjac16.wixsite.com/mysite/4fa4a352.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/4fa4a352.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:00	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:00%20GMT	https://nrjac16.wixsite.com/mysite/97d7cd97.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/97d7cd97.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:01	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:01%20GMT	https://nrjac16.wixsite.com/mysite/a1e76019.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/a1e76019.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:02	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:02%20GMT	https://nrjac16.wixsite.com/mysite/b4bc6361.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/b4bc6361.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:03	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:03%20GMT	https://nrjac16.wixsite.com/mysite/9eed3e82.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/9eed3e82.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:04	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:04%20GMT	https://nrjac16.wixsite.com/mysite/ce776e38.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/ce776e38.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:05	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:05%20GMT	https://nrjac16.wixsite.com/mysite/4a43b954.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/4a43b954.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:06	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:06%20GMT	https://nrjac16.wixsite.com/mysite/799d016a.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/799d016a.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:07	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:07%20GMT	https://nrjac16.wixsite.com/mysite/c434348a.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/c434348a.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:08	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:08%20GMT	https://nrjac16.wixsite.com/mysite/4038e1e2.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/4038e1e2.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:09	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:09%20GMT	https://nrjac16.wixsite.com/mysite/c24f5e69.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/c24f5e69.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:10	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:10%20GMT	https://nrjac16.wixsite.com/mysite/8ab00128.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/8ab00128.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:11	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:11%20GMT	https://nrjac16.wixsite.com/mysite/45eee88d.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/45eee88d.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:12	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:12%20GMT	https://nrjac16.wixsite.com/mysite/7df86004.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/7df86004.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:13	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:13%20GMT	https://nrjac16.wixsite.com/mysite/145b5660.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/145b5660.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:14	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:14%20GMT	https://nrjac16.wixsite.com/mysite/3e624017.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/3e624017.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:15	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:15%20GMT	https://nrjac16.wixsite.com/mysite/eb810a4a.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/eb810a4a.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:16	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:16%20GMT	https://nrjac16.wixsite.com/mysite/81ed76c3.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/81ed76c3.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:17	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:17%20GMT	https://nrjac16.wixsite.com/mysite/d1f9c7e6.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/d1f9c7e6.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:18	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:18%20GMT	https://nrjac16.wixsite.com/mysite/b9c1dae7.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/b9c1dae7.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:19	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:19%20GMT	https://nrjac16.wixsite.com/mysite/0b3830c1.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/0b3830c1.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:20	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:20%20GMT	https://nrjac16.wixsite.com/mysite/b0da3a19.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/b0da3a19.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:21	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:21%20GMT	https://nrjac16.wixsite.com/mysite/70e8afa8.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/70e8afa8.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:22	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:22%20GMT	https://nrjac16.wixsite.com/mysite/9c39b1d1.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/9c39b1d1.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:23	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:23%20GMT	https://nrjac16.wixsite.com/mysite/59f9faa0.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/59f9faa0.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:24	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:24%20GMT	https://nrjac16.wixsite.com/mysite/b92ba9ff.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/b92ba9ff.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:25	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:25%20GMT	https://nrjac16.wixsite.com/mysite/d44df7bb.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/d44df7bb.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:26	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:26%20GMT	https://nrjac16.wixsite.com/mysite/41f245d4.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/41f245d4.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:27	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:27%20GMT	https://nrjac16.wixsite.com/mysite/e24e08e7.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/e24e08e7.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:28	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:28%20GMT	https://nrjac16.wixsite.com/mysite/2366b4ac.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/2366b4ac.min.css	(from https://nrjac16.wixsite.com/mysite)
14:40:29	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Aug%202021%2004:40:29%20GMT	https://nrjac16.wixsite.com/mysite/0357d64b.min.css	/home/niraj/websites/mysite/nrjac16.wixsite.com/mysite/0357d64b.min.css	(from https://nrjac16.wixsite.com/mysite)
